year,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,chart_position,acousticness_mean_diff,danceability_mean_diff,energy_mean_diff,liveness_mean_diff,loudness_mean_diff,valence_mean_diff
1950,0.8260384615384615,0.5031923076923077,176771.03846153847,0.25752307692307697,0.11381066846153845,5.1923076923076925,0.19132692307692306,0.4864842645269493,0.8846153846153846,0.03862307692307692,116.72519230769231,3.8846153846153846,0.48623076923076936,15.692307692307692,15.692307692307692,,,,,,
1951,0.829846153846154,0.4878076923076922,171344.46153846153,0.3407692307692308,0.04130915692307692,5.6923076923076925,0.20459230769230768,0.5229866158045317,0.6923076923076923,0.05176923076923076,120.87723076923079,3.9615384615384617,0.5605384615384617,17.653846153846153,15.0,0.0038076923076925118,-0.015384615384615496,0.08324615384615386,0.013265384615384623,0.036502351277582334,0.0743076923076923
1952,0.8482068965517242,0.49003448275862066,173166.1724137931,0.27208275862068965,0.040840611724137936,5.137931034482759,0.2076517241379311,0.5044808648982098,0.8275862068965517,0.0704344827586207,111.21541379310347,3.6551724137931036,0.4849310344827586,20.379310344827587,15.620689655172415,0.0183607427055702,0.0022267904509284397,-0.06868647214854118,0.0030594164456234085,-0.018505750906321894,-0.07560742705570306
1953,0.7772068965517245,0.4771034482758621,170248.41379310345,0.2829620689655173,0.11014337827586207,4.068965517241379,0.16175862068965516,0.513667119874901,0.7931034482758621,0.08095862068965518,114.03186206896554,3.793103448275862,0.42781724137931043,21.20689655172414,15.379310344827585,-0.07099999999999973,-0.012931034482758563,0.010879310344827642,-0.045893103448275935,0.009186254976691233,-0.05711379310344816
1954,0.7607142857142858,0.48085714285714287,172906.0357142857,0.29582142857142857,0.0007452453571428573,5.214285714285714,0.21321428571428575,0.5124575431145855,0.8571428571428571,0.04927499999999999,99.98760714285716,3.892857142857143,0.510107142857143,30.714285714285715,15.035714285714286,-0.016492610837438693,0.0037536945812807754,0.01285935960591128,0.05145566502463059,-0.0012095767603155227,0.08228990147783255
1955,0.752888888888889,0.5037037037037038,163391.92592592593,0.3903074074074074,0.06746148222222222,4.777777777777778,0.15451111111111113,0.5544423373684448,0.9259259259259259,0.06539259259259257,111.31681481481485,3.888888888888889,0.5784814814814817,26.074074074074073,15.222222222222221,-0.007825396825396735,0.022846560846560893,0.09448597883597881,-0.05870317460317462,0.04198479425385937,0.06837433862433873
1956,0.7761724137931031,0.5005057471264367,156259.091954023,0.40257586206896556,0.04263796988505747,5.252873563218391,0.18381609195402304,0.5727459694139252,0.896551724137931,0.06093448275862069,114.7130804597701,3.7471264367816093,0.5830919540229883,25.71264367816092,51.40229885057471,0.023283524904214037,-0.0031979565772670693,0.012268454661558181,0.029304980842911915,0.018303632045480356,0.004610472541506594
1957,0.681521276595745,0.5437127659574469,149565.62765957447,0.4616606382978723,0.036786869787234035,5.191489361702128,0.19263191489361703,0.5506191126227328,0.8936170212765957,0.06227872340425529,120.90097872340421,3.904255319148936,0.6848404255319149,30.095744680851062,51.04255319148936,-0.09465113719735807,0.04320701883101019,0.05908477622890673,0.008815822939593987,-0.022126856791192417,0.10174847150892663
1958,0.6865444444444447,0.5574111111111111,147932.6222222222,0.4933277777777774,0.07701557355555556,5.533333333333333,0.20392333333333343,0.5711868927693192,0.9111111111111111,0.05577888888888891,119.7074555555556,3.8666666666666667,0.7106555555555554,31.57777777777778,52.53333333333333,0.005023167848699717,0.013698345153664193,0.031667139479905126,0.0112914184397164,0.020567780146586445,0.025815130023640442
1959,0.6826842105263157,0.5352631578947369,153311.46315789473,0.5034726315789473,0.10200947936842104,5.147368421052631,0.2031196842105262,0.5537228417487207,0.8315789473684211,0.05977894736842105,121.95851578947364,3.768421052631579,0.6524210526315789,31.74736842105263,50.22105263157895,-0.0038602339181290635,-0.022147953216374194,0.010144853801169862,-0.0008036491228072262,-0.01746405102059856,-0.05823450292397647
1960,0.6684479166666665,0.5447708333333331,153853.30208333334,0.4711458333333333,0.030034883541666665,5.395833333333333,0.18513854166666668,0.5692791059664354,0.8645833333333334,0.03980833333333334,116.31799999999998,3.71875,0.6729614583333335,30.697916666666668,50.041666666666664,-0.014236293859649196,0.009507675438596208,-0.032326798245613964,-0.01798114254385952,0.015556264217714721,0.020540405701754638
1961,0.6292124489795918,0.5346020408163267,156138.91836734695,0.4800836734693877,0.08673128387755104,5.316326530612245,0.22034489795918366,0.5681357090174031,0.8469387755102041,0.05217244897959184,124.15444897959179,3.795918367346939,0.6843163265306126,33.54081632653061,50.785714285714285,-0.03923546768707464,-0.01016879251700642,0.008937840136054365,0.03520635629251698,-0.001143396949032316,0.011354868197279044
1962,0.6383694736842107,0.5636315789473686,163733.7894736842,0.4946021052631577,0.0935019103157895,5.052631578947368,0.1988936842105263,0.5707863496091011,0.8421052631578947,0.05986842105263159,119.48676842105262,3.8210526315789473,0.686,33.8,50.23157894736842,0.009157024704618877,0.02902953813104192,0.014518431793769992,-0.021451213748657355,0.0026506405916980613,0.00168367346938747
1963,0.5986938775510204,0.5550306122448979,153215.85714285713,0.521915306122449,0.059871719285714275,5.23469387755102,0.22675612244897972,0.5764931971670579,0.8571428571428571,0.05788775510204082,119.99146938775515,3.877551020408163,0.711642857142857,37.785714285714285,50.40816326530612,-0.03967559613319027,-0.00860096670247068,0.027313200859291287,0.027862438238453413,0.005706847557956807,0.025642857142856967
1964,0.4923936636363635,0.5377878787878789,154292.45454545456,0.5659868686868688,0.06939627262626263,5.02020202020202,0.18865757575757577,0.5862857587018199,0.797979797979798,0.05128484848484847,123.07149494949489,3.8181818181818183,0.6848181818181819,41.57575757575758,50.07070707070707,-0.10630021391465694,-0.01724273345701899,0.0440715625644198,-0.038098546691403945,0.009792561534761934,-0.02682467532467514
1965,0.4310979797979798,0.5481919191919192,167384.58585858587,0.5650303030303031,0.055479816464646454,5.111111111111111,0.19784949494949503,0.5796765378139312,0.8484848484848485,0.04576262626262626,119.74170707070706,3.919191919191919,0.6903838383838382,42.22222222222222,50.292929292929294,-0.061295683838383686,0.010404040404040305,-0.0009565656565656555,0.009191919191919251,-0.006609220887888623,0.0055656565656563295
1966,0.3989863092783506,0.560443298969072,166153.87628865978,0.5661958762886599,0.01465383639175258,5.412371134020619,0.2008556701030929,0.587023375133447,0.8144329896907216,0.04648865979381441,118.76392783505155,3.948453608247423,0.6999896907216497,44.27835051546392,50.24742268041237,-0.03211167051962921,0.012251379777152738,0.0011655732583567557,0.0030061751535978842,0.007346837319515798,0.009605852337811527
1967,0.3997846938775512,0.532112244897959,176748.6224489796,0.5291653061224489,0.04458036948979591,5.36734693877551,0.19163673469387751,0.5868714350813167,0.8571428571428571,0.04436938775510202,118.79670408163264,3.9183673469387754,0.6467040816326531,43.83673469387755,50.43877551020408,0.0007983845992006189,-0.028331054071112916,-0.03703057016621092,-0.009218935409215395,-0.00015194005213037265,-0.0532856090889966
1968,0.4040354897959186,0.5571938775510203,195438.2142857143,0.5374795918367348,0.09156389173469391,5.112244897959184,0.19759897959183684,0.5630727610850977,0.7551020408163265,0.046828571428571435,121.04583673469382,3.8979591836734695,0.662130612244898,41.58163265306123,50.55102040816327,0.004250795918367356,0.025081632653061292,0.00831428571428583,0.0059622448979593234,-0.023798673996218933,0.01542653061224486
1969,0.3558060808080808,0.5432222222222223,191296.70707070708,0.5211111111111111,0.03798999202020203,5.292929292929293,0.1804373737373737,0.5633320278984393,0.7373737373737373,0.05015555555555555,118.048606060606,3.8686868686868685,0.6516262626262628,43.77777777777778,50.85858585858586,-0.048229408987837785,-0.013971655328798072,-0.01636848072562369,-0.017161605854463136,0.000259266813341541,-0.010504349618635223
1970,0.35333339361702115,0.5453829787234041,210835.10638297873,0.5847553191489362,0.02199720489361702,5.404255319148936,0.22982978723404257,0.5633183205140134,0.8191489361702128,0.04992659574468086,114.21810638297876,3.9361702127659575,0.6631489361702129,42.744680851063826,50.212765957446805,-0.0024726871910596415,0.0021607565011818597,0.06364420803782511,0.04939241349666887,-1.3707384425853952e-05,0.01152267354395009
1971,0.388682608695652,0.565717391304348,199068.22826086957,0.5480945652173915,0.02538419413043479,5.010869565217392,0.18085869565217386,0.551046815373595,0.7391304347826086,0.05016413043478261,115.94645652173914,3.967391304347826,0.6839347826086957,45.20652173913044,51.96739130434783,0.03534921507863087,0.020334412580943817,-0.036660753931544665,-0.048971091581868714,-0.012271505140418415,0.020785846438482802
1972,0.4430253559139785,0.5809354838709675,214042.13978494622,0.5370903225806449,0.05203248182795698,5.462365591397849,0.1845344086021505,0.5483662342465818,0.7419354838709677,0.056990322580645146,120.78991397849462,3.946236559139785,0.6511827956989245,48.784946236559136,48.924731182795696,0.05434274721832649,0.015218092566619545,-0.011004242636746597,0.0036757129499766505,-0.002680581127013193,-0.032751986909771214
1973,0.36709437500000014,0.5792708333333333,242055.0,0.5629604166666667,0.07362020000000002,5.0,0.1683822916666667,0.5670484067216943,0.7083333333333334,0.05749062499999998,122.4078541666667,3.8958333333333335,0.6901041666666665,47.3125,49.791666666666664,-0.07593098091397837,-0.0016646505376342047,0.02587009408602181,-0.016152116935483796,0.018682172475112502,0.038921370967742064
1974,0.3936674154639175,0.5902474226804121,240195.7319587629,0.5896082474226803,0.0731265230927835,5.350515463917525,0.2124216494845361,0.5706313886318923,0.7835051546391752,0.05592577319587627,119.48173195876288,3.948453608247423,0.6662742268041237,43.41237113402062,49.51546391752577,0.02657304046391734,0.010976589347078791,0.026647830756013513,0.044039357817869385,0.003582981910198013,-0.02382993986254278
1975,0.3446653168421052,0.5833157894736845,231720.17894736843,0.5660421052631579,0.08876760315789475,5.347368421052631,0.17767263157894742,0.5602434182400987,0.8,0.0417778947368421,116.77906315789473,3.9263157894736844,0.6564315789473686,46.27368421052632,49.126315789473686,-0.04900209862181226,-0.006931633206727628,-0.023566142159522352,-0.03474901790558868,-0.010387970391793622,-0.009842647856755149
1976,0.2979872826086957,0.6037826086956521,248725.90217391305,0.6010217391304347,0.03368561489130435,5.217391304347826,0.1616076086956522,0.5784972126387068,0.782608695652174,0.05145652173913042,118.38873913043473,3.9565217391304346,0.6869565217391305,48.01086956521739,51.66304347826087,-0.04667803423340949,0.02046681922196769,0.03497963386727676,-0.016065022883295227,0.01825379439860808,0.030524942791761878
1977,0.3206128010204081,0.5837653061224489,236534.66326530612,0.5748775510204082,0.038422337653061245,4.908163265306122,0.1769785714285715,0.5748284778740989,0.7346938775510204,0.0462622448979592,120.7156632653061,3.9183673469387754,0.6157653061224491,49.6530612244898,49.683673469387756,0.022625518411712398,-0.02001730257320322,-0.0261441881100265,0.015370962732919324,-0.0036687347646079393,-0.0711912156166814
1978,0.30758777777777785,0.5982494949494951,262704.45454545453,0.5533353535353533,0.04452250626262627,5.414141414141414,0.19126868686868692,0.5740395835762341,0.6868686868686869,0.04475959595959597,118.13526262626259,3.9393939393939394,0.6007080808080808,49.515151515151516,50.121212121212125,-0.013025023242630274,0.014484188827046163,-0.021542197485054815,0.014290115440115408,-0.0007888942978647728,-0.015057225314368261
1979,0.21636630927835046,0.6333608247422678,263182.9587628866,0.6140927835051544,0.03865519577319587,4.907216494845361,0.1752855670103092,0.5757753486572917,0.6804123711340206,0.047267010309278344,122.37954639175253,3.979381443298969,0.705559793814433,53.2680412371134,49.58762886597938,-0.09122146849942739,0.03511132979277276,0.06075742996980105,-0.01598311985837772,0.0017357650810576608,0.10485171300635221
1980,0.29679822061855665,0.6233195876288657,243884.412371134,0.5725752577319587,0.04500097484536083,4.927835051546392,0.16430412371134018,0.5661322458455564,0.7525773195876289,0.042959793814433,122.27029896907217,3.9690721649484537,0.6568134020618556,48.618556701030926,50.47422680412371,0.08043191134020619,-0.010041237113402102,-0.041517525773195674,-0.010981443298969024,-0.009643102811735305,-0.048746391752577445
1981,0.31409068421052616,0.6069684210526315,240827.36842105264,0.5414210526315789,0.02285121810526316,5.052631578947368,0.15955368421052638,0.5593056764704356,0.7684210526315789,0.041442105263157905,122.99643157894735,3.9789473684210526,0.5970768421052632,48.61052631578947,49.54736842105263,0.01729246359196951,-0.016351166576234255,-0.031154205100379806,-0.004750439500813802,-0.006826569375120828,-0.05973655995659233
1982,0.26941997849462357,0.6110860215053766,234750.93548387097,0.588832258064516,0.03467623096774193,4.913978494623656,0.20063010752688168,0.5755886503606565,0.7419354838709677,0.039449462365591395,123.12067741935483,3.967741935483871,0.63757311827957,50.54838709677419,49.41935483870968,-0.04467070571590259,0.004117600452745118,0.04741120543293709,0.041076423316355304,0.01628297389022093,0.04049627617430673
1983,0.19698237755102038,0.6410306122448978,254096.85714285713,0.636887755102041,0.040687223265306126,4.948979591836735,0.1515948979591837,0.6065574705662463,0.673469387755102,0.04760612244897959,119.87972448979593,4.010204081632653,0.6464051020408164,52.683673469387756,50.48979591836735,-0.07243760094360319,0.02994459073952116,0.048055497037524986,-0.04903520956769797,0.030968820205589775,0.008831983761246387
1984,0.12542877999999993,0.6659899999999999,253436.09,0.6896800000000001,0.03771054500000001,5.29,0.19168700000000005,0.6303702851129601,0.63,0.047588999999999985,123.62771000000002,3.99,0.695109,53.0,50.5,-0.07155359755102045,0.02495938775510209,0.052792244897959084,0.04009210204081634,0.0238128145467138,0.04870389795918362
1985,0.22506779999999996,0.64968,267694.32,0.6487899999999999,0.040654076899999995,5.49,0.15770699999999999,0.5960232168108127,0.67,0.04236200000000001,117.24443,3.99,0.65408,53.53,50.5,0.09963902000000002,-0.016309999999999825,-0.040890000000000204,-0.033980000000000066,-0.0343470683021474,-0.04102899999999998
1986,0.1795197676767677,0.6411010101010101,266291.9696969697,0.643010101010101,0.026015738888888893,4.737373737373737,0.15701818181818183,0.5817994473326779,0.6767676767676768,0.04362929292929294,117.14774747474745,4.0,0.6414565656565654,53.02020202020202,50.111111111111114,-0.04554803232323226,-0.008578989898989975,-0.005779898989898835,-0.0006888181818181516,-0.014223769478134862,-0.012623434343434603
1987,0.16109731249999992,0.6403333333333332,262406.8229166667,0.6666354166666668,0.05307813854166668,5.03125,0.13243750000000007,0.5895407198526754,0.7291666666666666,0.04212291666666667,123.79309374999991,3.9791666666666665,0.6301052083333332,48.84375,49.208333333333336,-0.01842245517676777,-0.0007676767676768614,0.023625315656565782,-0.024580681818181765,0.007741272519997566,-0.011351357323232225
1988,0.16637957291666672,0.63625,262064.33333333334,0.6647604166666666,0.03164042187499999,4.822916666666667,0.15088958333333333,0.6017184468413957,0.71875,0.045403124999999996,120.30769791666664,3.96875,0.6250135416666667,52.177083333333336,50.020833333333336,0.005282260416666795,-0.004083333333333217,-0.001875000000000182,0.018452083333333258,0.012177726988720328,-0.0050916666666664945
1989,0.1853926111111111,0.6176555555555556,269723.76666666666,0.6585777777777777,0.039496328,5.544444444444444,0.14753444444444444,0.5980546694874691,0.7,0.04831111111111109,119.76856666666663,3.977777777777778,0.5945077777777776,49.15555555555556,49.8,0.019013038194444387,-0.018594444444444358,-0.006182638888888925,-0.0033551388888888867,-0.003663777353926645,-0.030505763888889037
1990,0.12121878494623657,0.6483655913978497,275849.3333333333,0.6758172043010753,0.016730852150537635,4.967741935483871,0.16414946236559144,0.6185629820260484,0.7204301075268817,0.054905376344086015,117.04537634408605,3.989247311827957,0.5952344086021505,49.87096774193548,48.913978494623656,-0.06417382616487453,0.030710035842294037,0.017239426523297574,0.016615017921147,0.02050831253857932,0.0007266308243728536
1991,0.14331448421052637,0.6333052631578945,266532.4210526316,0.6677789473684208,0.05211483873684211,4.7368421052631575,0.15732105263157894,0.6018889836976934,0.7157894736842105,0.05406315789473686,118.17555789473683,3.9894736842105263,0.6069842105263159,47.0,50.06315789473684,0.022095699264289795,-0.015060328239955179,-0.008038256932654475,-0.006828409734012497,-0.016673998328355033,0.011749801924165415
1992,0.1346682288888889,0.6391666666666665,276456.3333333333,0.6402122222222221,0.032502149444444454,5.533333333333333,0.17683555555555552,0.6051501565691445,0.6111111111111112,0.06433777777777779,121.7794555555556,3.977777777777778,0.5719977777777777,49.65555555555556,49.05555555555556,-0.008646255321637458,0.005861403508772067,-0.027566725146198734,0.01951450292397658,0.0032611728714511123,-0.03498643274853819
1993,0.1064727941176471,0.6543882352941173,260533.98823529412,0.6324823529411764,0.05340309447058825,5.647058823529412,0.18375529411764704,0.5986339183639517,0.6941176470588235,0.0793658823529412,114.17417647058818,3.9647058823529413,0.5466235294117647,51.15294117647059,50.95294117647059,-0.028195434771241812,0.015221568627450721,-0.007729869281045687,0.006919738562091521,-0.006516238205192759,-0.025374248366012986
1994,0.176327925,0.6322374999999998,265214.3875,0.594975,0.042925037375,5.9875,0.18107750000000003,0.6168560294649611,0.6625,0.07775124999999998,118.98535,3.925,0.5297625000000001,51.0375,49.575,0.0698551308823529,-0.022150735294117485,-0.03750735294117635,-0.0026777941176470144,0.018222111101009353,-0.016861029411764594
1995,0.17915182597402593,0.6342467532467533,268091.54545454547,0.602181818181818,0.034024323376623374,5.714285714285714,0.15307012987012983,0.6326736829877349,0.6493506493506493,0.06825194805194802,123.08338961038966,3.935064935064935,0.519633766233766,48.57142857142857,51.38961038961039,0.0028239009740259335,0.002009253246753495,0.007206818181818009,-0.0280073701298702,0.015817653522773756,-0.010128733766234133
1996,0.22132026549295777,0.6491408450704226,270636.1971830986,0.6258873239436621,0.09461614380281692,5.507042253521127,0.1895492957746479,0.6432060745544662,0.5492957746478874,0.06800563380281692,112.52328169014089,3.9859154929577465,0.5932676056338028,49.25352112676056,51.49295774647887,0.042168439518931844,0.014894091823669298,0.023705505761844048,0.03647916590451808,0.010532391566731358,0.07363383940003676
1997,0.22188204782608698,0.6839130434782609,258399.4492753623,0.5960579710144925,0.0436190372463768,5.260869565217392,0.1633536231884058,0.6391771886755494,0.5652173913043478,0.08783623188405797,114.26547826086956,3.9855072463768115,0.5728623188405798,48.91304347826087,51.289855072463766,0.0005617823331292016,0.034772198407838295,-0.02982935292916955,-0.026195672586242114,-0.00402888587891681,-0.020405286793222954
1998,0.1910724475609755,0.6728902439024389,262786.5487804878,0.6007073170731708,0.035648658780487806,5.414634146341464,0.1636756097560976,0.6508058028391788,0.5853658536585366,0.10685853658536583,118.81570731707313,3.9146341463414633,0.5634414634146341,47.109756097560975,47.3780487804878,-0.03080960026511148,-0.011022799575821973,0.004649346058678283,0.00032198656769180656,0.01162861416362937,-0.009420855425945729
1999,0.19137583023255816,0.6486279069767438,254089.40697674418,0.6208767441860463,0.03289661744186047,5.127906976744186,0.15993372093023256,0.6617490843821482,0.6395348837209303,0.07219186046511623,108.29438372093028,3.988372093023256,0.5385813953488373,53.31395348837209,49.116279069767444,0.0003033826715826693,-0.024262336925695127,0.020169427112875504,-0.003741888825865042,0.010943281542969419,-0.02486006806579677
2000,0.13549052392857144,0.6826785714285715,244447.52380952382,0.7132976190476189,0.039484254880952384,5.333333333333333,0.15262499999999998,0.7069417888501055,0.5714285714285714,0.06578690476190478,117.92753571428568,4.0,0.6291821428571428,53.035714285714285,51.607142857142854,-0.05588530630398672,0.034050664451827695,0.09242087486157258,-0.007308720930232576,0.04519270446795731,0.09060074750830549
2001,0.1291399666666667,0.6547499999999999,240721.30952380953,0.6782142857142857,0.04570410833333332,5.214285714285714,0.16454999999999997,0.6964244608034276,0.6190476190476191,0.09350595238095238,116.50019047619047,3.9761904761904763,0.5819571428571427,47.083333333333336,48.80952380952381,-0.0063505572619047546,-0.027928571428571525,-0.035083333333333244,0.011924999999999991,-0.010517328046677932,-0.04722500000000007
2002,0.13792570714285715,0.6568214285714286,246588.5,0.6950714285714285,0.020596163214285715,5.166666666666667,0.14287023809523808,0.7084145671159384,0.6785714285714286,0.09347976190476191,116.88283333333332,3.9404761904761907,0.5985357142857143,52.666666666666664,49.476190476190474,0.008785740476190462,0.002071428571428613,0.016857142857142793,-0.021679761904761896,0.011990106312510851,0.016578571428571554
2003,0.14917104651162785,0.673674418604651,241414.17441860464,0.6608372093023257,0.021563345930232555,5.174418604651163,0.1512290697674418,0.6956030459158741,0.5581395348837209,0.12039069767441861,115.06782558139534,3.953488372093023,0.6134093023255814,47.23255813953488,50.348837209302324,0.011245339368770702,0.016852990033222492,-0.03423421926910275,0.00835883167220372,-0.012811521200064346,0.014873588039867158
2004,0.16283104878048782,0.681987804878049,241121.3536585366,0.6641219512195119,0.014251080975609757,5.195121951219512,0.17728780487804874,0.6952450694555287,0.6219512195121951,0.11552317073170733,116.75653658536588,4.0,0.5990743902439026,52.36585365853659,48.573170731707314,0.013660002268859966,0.008313386273397949,0.003284741917186196,0.02605873511060694,-0.00035797646034541053,-0.014334912081678808
2005,0.08699502631578947,0.6789210526315791,235776.7105263158,0.670144736842105,0.0070211480263157895,5.5131578947368425,0.17258157894736847,0.7043898014957484,0.6842105263157895,0.12377500000000005,114.90323684210524,3.986842105263158,0.5768289473684212,53.171052631578945,51.30263157894737,-0.07583602246469835,-0.003066752246469906,0.006022785622593063,-0.004706225930680263,0.009144732040219705,-0.02224544287548147
2006,0.08360578082191777,0.6798082191780822,232057.56164383562,0.6677945205479452,0.04037687109589042,5.0,0.1819479452054794,0.6976093505122177,0.5753424657534246,0.12092876712328766,116.59217808219177,3.9863013698630136,0.55313698630137,53.35616438356164,49.205479452054796,-0.0033892454938716926,0.0008871665465031153,-0.002350216294159768,0.009366366258110936,-0.006780450983530639,-0.02369196106705118
2007,0.08824415263157896,0.6557763157894735,246786.61842105264,0.7019078947368421,0.049403934078947366,4.934210526315789,0.1801618421052631,0.7037182551564547,0.5921052631578947,0.11082105263157895,124.9846710526316,4.026315789473684,0.5695,46.73684210526316,48.526315789473685,0.0046383718096611876,-0.024031903388608722,0.03411337418889693,-0.0017861031002163186,0.006108904644236968,0.016363013698630025
2008,0.08365662666666669,0.6555466666666668,235029.84,0.6859199999999999,0.05414428946666667,5.666666666666667,0.17933733333333332,0.7056581932980369,0.6133333333333333,0.09256533333333329,122.29127999999992,4.0,0.5234573333333333,49.013333333333335,51.013333333333335,-0.00458752596491227,-0.00022964912280665217,-0.015987894736842256,-0.0008245087719297717,0.0019399381415822203,-0.046042666666666676
2009,0.08614195571428565,0.6369428571428575,239894.25714285715,0.7137714285714285,0.05049229485714287,5.3428571428571425,0.20177428571428574,0.7264766539981116,0.6714285714285714,0.08475999999999997,123.71489999999997,4.0,0.5385142857142857,54.67142857142857,52.357142857142854,0.002485329047618959,-0.018603809523809356,0.027851428571428638,0.02243695238095242,0.020818460700074648,0.015056952380952393
2010,0.09703483311688313,0.6445584415584413,228859.64935064936,0.7118831168831169,0.08468643285714285,5.233766233766234,0.2102545454545454,0.7115870088016493,0.6103896103896104,0.09820519480519481,118.57174025974025,4.0519480519480515,0.544187012987013,51.27272727272727,51.077922077922075,0.010892877402597478,0.007615584415583854,-0.0018883116883116058,0.008480259740259649,-0.014889645196462298,0.005672727272727274
2011,0.08197084445783133,0.6273132530120483,236071.06024096385,0.7215421686746989,0.12458496819277108,5.63855421686747,0.18502771084337347,0.7127205919934135,0.7108433734939759,0.07016746987951811,130.22661445783137,4.024096385542169,0.5252843373493974,50.325301204819276,51.71084337349398,-0.0150639886590518,-0.01724518854639301,0.009659051791581996,-0.025226834611171922,0.0011335831917642647,-0.018902675637615607
2012,0.06329687469135804,0.6583703703703703,224946.7901234568,0.7274320987654319,0.08043826037037038,4.925925925925926,0.17845432098765437,0.7225370656591676,0.6296296296296297,0.07419012345679009,128.09486419753088,3.9753086419753085,0.5633456790123456,55.098765432098766,50.0,-0.018673969766473286,0.03105711735832195,0.00588993009073302,-0.006573389855719092,0.00981647366575411,0.03806134166294817
2013,0.08071071428571433,0.6480000000000002,234120.93506493507,0.6894675324675322,0.0845517162337662,5.35064935064935,0.1800597402597402,0.7004069625661918,0.7142857142857143,0.07882467532467533,119.20489610389608,4.0,0.5277818181818181,54.20779220779221,51.55844155844156,0.017413839594356287,-0.01037037037037003,-0.03796456629789968,0.001605419272085823,-0.022130103092975806,-0.03556386083052743
2014,0.1077656316455696,0.6556962025316454,238757.72151898735,0.661392405063291,0.09197860569620252,6.481012658227848,0.15417594936708856,0.6954432627582358,0.7088607594936709,0.07872658227848102,124.6807848101266,3.9746835443037973,0.5092569620253166,49.620253164556964,54.49367088607595,0.02705491735985527,0.007696202531645158,-0.02807512740424123,-0.025883790892651637,-0.004963699807956079,-0.018524856156501568
2015,0.11148103797468358,0.6738481012658227,221235.3670886076,0.6252784810126586,0.10095279075949369,4.886075949367089,0.16323037974683544,0.6772770053502648,0.6835443037974683,0.08510759493670886,121.15225316455694,3.962025316455696,0.48503797468354437,56.50632911392405,50.63291139240506,0.0037154063291139766,0.01815189873417733,-0.03611392405063241,0.009054430379746875,-0.018166257407970954,-0.02421898734177219
2016,0.12647409836065573,0.6481803278688527,225505.62295081967,0.6010852459016393,0.05916369081967214,5.852459016393443,0.18508360655737707,0.6888588311592396,0.5245901639344263,0.11906393442622946,124.78301639344265,3.9836065573770494,0.4525737704918032,60.49180327868852,50.63934426229508,0.01499306038597216,-0.025667773396970017,-0.02419323511101934,0.021853226810541637,0.011581825808974822,-0.032464204191741175
2017,0.11820483999999999,0.6970800000000001,219853.04,0.5841200000000001,0.0201198738,5.16,0.13306199999999999,0.682423624584827,0.58,0.12738199999999997,119.69272000000001,3.98,0.46897000000000005,72.3,47.88,-0.008269258360655743,0.04889967213114743,-0.01696524590163917,-0.05202160655737709,-0.006435206574412655,0.016396229508196858
2018,0.11682445762711864,0.7047627118644068,204697.49152542374,0.6266271186440677,0.058180142372881355,6.067796610169491,0.15856101694915262,0.6979507070553934,0.6779661016949152,0.09363389830508476,118.35930508474577,3.9491525423728815,0.4501745762711865,68.66101694915254,50.74576271186441,-0.0013803823728813502,0.007682711864406611,0.04250711864406764,0.02549901694915263,0.015527082470566445,-0.018795423728813543
2019,0.2444432728571429,0.7023142857142859,190309.58571428573,0.6080142857142857,0.07293864914285714,4.314285714285714,0.15536,0.6971361861854809,0.6857142857142857,0.11516428571428572,120.52288571428572,3.9857142857142858,0.5176157142857143,72.88571428571429,51.785714285714285,0.12761881523002427,-0.0024484261501208637,-0.018612832929781997,-0.0032010169491526186,-0.0008145208699125162,0.06744113801452778
